filename,x1,y1,x2,y2,with_mask
004469.jpg,274,367,308,412,FALSE
004470.jpg,267,19,738,684,TRUE
004471.jpg,539,105,627,244,TRUE
004471.jpg,660,310,719,428,FALSE
004472.jpg,416,426,869,1110,TRUE
004473.jpg,261,289,729,995,TRUE
004474.jpg,58,121,471,730,TRUE
004474.jpg,547,311,957,941,TRUE
004474.jpg,1025,89,1079,224,FALSE
004475.jpg,479,233,841,784,TRUE
004476.jpg,302,138,561,499,TRUE
004477.jpg,280,175,787,831,TRUE
004478.jpg,376,203,657,594,TRUE
004479.jpg,418,122,922,772,TRUE
004480.jpg,175,74,568,670,TRUE
004481.jpg,361,159,742,670,TRUE
004482.jpg,618,132,993,644,TRUE
004483.jpg,315,161,674,688,TRUE
004484.jpg,296,158,630,635,TRUE
004485.jpg,106,2,698,758,TRUE
004486.jpg,532,253,692,480,TRUE
004487.jpg,234,511,576,969,TRUE
004488.jpg,262,251,575,648,TRUE
004489.jpg,392,149,620,456,TRUE
004490.jpg,347,244,581,583,TRUE
004491.jpg,382,161,693,577,TRUE
004492.jpg,264,354,762,1054,TRUE
004493.jpg,49,20,685,991,TRUE
004494.jpg,419,658,713,1060,TRUE
004494.jpg,214,550,411,829,TRUE
004494.jpg,528,109,705,355,TRUE
004494.jpg,284,140,489,419,TRUE
004494.jpg,556,405,761,659,TRUE
004495.jpg,423,262,757,749,TRUE
004496.jpg,373,224,754,762,TRUE
004497.jpg,240,137,572,635,TRUE
004498.jpg,209,0,833,848,TRUE
004499.jpg,626,320,1058,774,TRUE
004500.jpg,245,54,830,906,TRUE
004501.jpg,730,80,1063,639,TRUE
004501.jpg,31,72,372,614,TRUE
004502.jpg,28,444,602,1068,TRUE
004503.jpg,199,15,899,857,TRUE
004504.jpg,296,283,679,898,TRUE
004505.jpg,404,183,781,709,TRUE
004506.jpg,315,198,633,612,TRUE
004507.jpg,464,206,577,363,TRUE
004508.jpg,365,376,859,1119,TRUE
004509.jpg,445,188,662,440,FALSE
004510.jpg,488,384,770,736,FALSE
004511.jpg,291,368,568,772,TRUE
004512.jpg,0,255,347,760,FALSE
004513.jpg,227,156,672,790,TRUE
004514.jpg,181,218,456,567,TRUE
004514.jpg,637,290,736,424,TRUE
004515.jpg,369,31,479,218,TRUE
004516.jpg,184,252,743,973,TRUE
004517.jpg,379,109,624,421,TRUE
004518.jpg,415,198,813,689,TRUE
004519.jpg,19,497,311,880,FALSE
004520.jpg,337,43,792,674,TRUE
004521.jpg,442,127,705,518,TRUE
004522.jpg,345,121,818,746,TRUE
004523.jpg,396,184,808,772,TRUE
004524.jpg,37,3,905,1085,TRUE
004525.jpg,413,233,846,883,TRUE
004526.jpg,281,0,796,732,FALSE
004527.jpg,266,528,322,591,TRUE
004527.jpg,440,528,492,595,TRUE
004527.jpg,95,511,147,585,TRUE
004527.jpg,543,451,597,522,TRUE
004527.jpg,844,465,910,547,TRUE
004527.jpg,739,457,794,532,TRUE
004527.jpg,603,534,632,580,FALSE
004527.jpg,935,586,1013,661,FALSE
004528.jpg,275,163,862,879,TRUE
004529.jpg,333,19,965,862,TRUE
004530.jpg,309,106,735,669,TRUE
004531.jpg,199,151,457,520,TRUE
004532.jpg,220,166,721,923,TRUE
004532.jpg,616,609,662,681,FALSE
004533.jpg,194,177,528,700,TRUE
004533.jpg,553,132,907,648,TRUE
004534.jpg,359,184,782,776,TRUE
004535.jpg,241,159,769,928,TRUE
004536.jpg,350,169,649,641,FALSE
004537.jpg,317,253,866,1000,TRUE
004538.jpg,325,177,709,719,TRUE
004539.jpg,207,8,884,718,TRUE
004540.jpg,300,0,751,676,TRUE
004541.jpg,145,263,409,605,TRUE
004541.jpg,778,270,937,469,TRUE
004541.jpg,616,380,741,537,TRUE
004542.jpg,263,13,698,676,TRUE
004543.jpg,223,85,502,495,TRUE
004544.jpg,356,594,725,1147,TRUE
004545.jpg,517,290,758,661,FALSE
004546.jpg,329,247,811,918,TRUE
004547.jpg,340,87,616,513,TRUE
004548.jpg,229,93,732,810,TRUE
004549.jpg,407,335,978,971,TRUE
004550.jpg,532,330,844,717,TRUE
004550.jpg,272,298,346,374,FALSE
004551.jpg,418,193,715,652,TRUE
004552.jpg,269,175,828,841,TRUE
004553.jpg,566,50,699,256,TRUE
004554.jpg,328,379,823,1036,TRUE
004555.jpg,303,232,651,761,TRUE
004556.jpg,229,106,352,268,TRUE
004557.jpg,375,280,645,733,TRUE
004558.jpg,630,136,1044,708,TRUE
004558.jpg,161,306,518,823,TRUE
004559.jpg,99,10,773,793,FALSE
004560.jpg,229,146,545,614,TRUE
004561.jpg,393,143,740,593,TRUE
004562.jpg,456,146,910,692,TRUE
004563.jpg,259,225,430,435,FALSE
004563.jpg,554,201,684,384,TRUE
004564.jpg,158,92,637,888,TRUE
004565.jpg,524,206,628,376,TRUE
004566.jpg,16,167,529,891,TRUE
004567.jpg,284,56,1080,942,FALSE
004568.jpg,745,299,1064,753,TRUE
004568.jpg,343,13,603,206,FALSE
004569.jpg,7,327,411,949,TRUE
004569.jpg,426,172,836,751,TRUE
004570.jpg,288,9,646,377,TRUE
004571.jpg,476,148,693,425,TRUE
004572.jpg,87,41,220,233,TRUE
004572.jpg,853,41,995,250,TRUE
004572.jpg,460,40,628,269,TRUE
004572.jpg,85,415,231,633,TRUE
004572.jpg,852,422,1012,653,TRUE
004572.jpg,75,793,230,1007,TRUE
004572.jpg,860,800,1016,1029,TRUE
004572.jpg,455,407,617,654,TRUE
004572.jpg,448,803,613,1015,TRUE
004573.jpg,346,317,698,758,TRUE
004574.jpg,457,52,595,241,TRUE
004575.jpg,165,68,693,791,FALSE
004575.jpg,646,495,785,664,FALSE
004576.jpg,226,61,816,768,FALSE
004577.jpg,320,1,847,683,TRUE
004578.jpg,459,153,763,571,TRUE
004579.jpg,211,244,652,850,TRUE
004580.jpg,162,198,476,593,FALSE
004581.jpg,230,191,763,974,TRUE
004582.jpg,291,76,872,962,TRUE
004583.jpg,614,139,971,603,TRUE
004583.jpg,81,157,443,603,TRUE
004584.jpg,393,191,692,602,TRUE
004585.jpg,176,539,699,1186,TRUE
004586.jpg,481,131,862,775,TRUE
004587.jpg,2,160,317,713,TRUE
004588.jpg,346,168,742,695,TRUE
004589.jpg,450,160,582,351,TRUE
004590.jpg,74,15,841,991,TRUE
004591.jpg,374,133,663,621,TRUE
004592.jpg,304,89,678,639,FALSE
004593.jpg,210,194,681,802,TRUE
004594.jpg,203,224,596,746,TRUE
004595.jpg,258,368,773,1120,TRUE
004595.jpg,803,713,894,876,FALSE
004596.jpg,291,29,876,836,TRUE
004597.jpg,235,1,777,732,TRUE
004598.jpg,312,388,711,1001,TRUE
004599.jpg,123,152,593,793,TRUE
004600.jpg,526,99,1055,954,TRUE
004600.jpg,1,254,532,994,FALSE
004601.jpg,286,335,732,903,FALSE
004602.jpg,6,268,390,789,TRUE
004603.jpg,616,696,1043,1080,TRUE
004603.jpg,112,90,145,134,FALSE
004604.jpg,219,52,648,628,TRUE
004605.jpg,287,182,706,798,TRUE
004606.jpg,82,52,721,716,FALSE
004607.jpg,309,471,762,1028,TRUE
004608.jpg,319,325,700,845,TRUE
004609.jpg,378,114,756,685,TRUE
004610.jpg,482,43,1025,772,TRUE
004610.jpg,182,481,281,617,TRUE
004611.jpg,350,3,902,653,TRUE
004612.jpg,324,184,644,601,TRUE
004613.jpg,351,73,477,253,TRUE
004614.jpg,475,169,832,598,FALSE
004615.jpg,372,131,652,561,TRUE
004616.jpg,307,36,884,699,FALSE
004617.jpg,448,242,686,578,TRUE
004618.jpg,554,112,734,362,TRUE
004619.jpg,332,343,789,1065,TRUE
004620.jpg,441,230,798,726,TRUE
004621.jpg,102,200,502,761,TRUE
004622.jpg,326,208,832,943,TRUE
004623.jpg,324,169,850,891,TRUE
004624.jpg,365,253,801,887,TRUE
004625.jpg,565,267,989,857,TRUE
004625.jpg,169,267,223,360,FALSE
004625.jpg,259,230,457,490,TRUE
004625.jpg,0,256,22,328,FALSE
004626.jpg,406,114,669,520,TRUE
004627.jpg,342,12,600,419,TRUE
004628.jpg,341,339,773,878,TRUE
004629.jpg,336,0,580,353,FALSE
004630.jpg,180,0,847,778,TRUE
004631.jpg,638,245,1002,811,TRUE
004631.jpg,25,268,402,834,FALSE
004632.jpg,338,150,847,880,FALSE
004633.jpg,312,56,890,672,TRUE
004634.jpg,46,5,699,708,TRUE
004635.jpg,96,227,439,724,TRUE
004636.jpg,417,288,637,573,TRUE
004637.jpg,254,79,661,676,TRUE
004638.jpg,412,74,744,554,TRUE
004639.jpg,216,350,455,669,FALSE
004639.jpg,512,159,572,214,FALSE
004640.jpg,152,309,413,666,TRUE
004641.jpg,480,323,841,893,TRUE
004641.jpg,698,117,726,187,FALSE
004642.jpg,289,84,754,701,TRUE
004643.jpg,387,233,853,935,TRUE
004644.jpg,260,11,843,866,TRUE
004645.jpg,70,173,600,788,TRUE
004646.jpg,199,12,754,730,TRUE
004647.jpg,564,101,1067,831,TRUE
004648.jpg,325,237,873,1067,TRUE
004649.jpg,489,28,1066,953,TRUE
004650.jpg,100,149,421,613,TRUE
004650.jpg,687,151,1052,671,TRUE
004651.jpg,549,335,940,881,TRUE
004652.jpg,256,202,588,631,TRUE
004653.jpg,215,196,843,1073,TRUE
004654.jpg,330,103,747,725,TRUE
004655.jpg,237,221,484,466,TRUE
004656.jpg,279,291,780,1040,TRUE
004657.jpg,435,311,782,770,FALSE
004658.jpg,315,81,792,705,TRUE
004659.jpg,290,135,715,797,TRUE
004660.jpg,178,13,737,710,TRUE
004661.jpg,167,68,846,988,FALSE
004662.jpg,183,1,677,516,TRUE
004663.jpg,335,287,753,919,TRUE
004663.jpg,759,181,851,347,FALSE
004664.jpg,326,138,717,722,TRUE
004665.jpg,144,53,432,457,TRUE
004666.jpg,0,37,586,943,TRUE
004667.jpg,348,18,914,856,TRUE
004668.jpg,230,18,592,465,TRUE
004669.jpg,364,229,810,899,TRUE
004670.jpg,212,330,704,1166,TRUE
004671.jpg,362,251,530,490,TRUE
004671.jpg,599,215,821,606,TRUE
004672.jpg,139,0,849,857,TRUE
004673.jpg,282,195,825,1027,TRUE
004674.jpg,456,82,620,322,TRUE
004675.jpg,704,613,969,949,TRUE
004675.jpg,703,42,974,460,TRUE
004675.jpg,110,81,359,464,TRUE
004675.jpg,148,651,242,793,TRUE
004675.jpg,268,703,341,816,FALSE
004676.jpg,164,121,503,614,TRUE
004677.jpg,576,423,1014,981,TRUE
004677.jpg,42,325,350,787,TRUE
004678.jpg,265,123,676,694,TRUE
004679.jpg,284,225,651,745,TRUE
004680.jpg,429,58,833,488,TRUE
004681.jpg,490,186,638,396,TRUE
004681.jpg,416,712,567,882,FALSE
004682.jpg,604,399,976,876,TRUE
004683.jpg,170,95,454,500,TRUE
004684.jpg,118,272,454,618,FALSE
004684.jpg,426,614,459,682,FALSE
004685.jpg,406,270,717,718,TRUE
004686.jpg,346,456,628,825,TRUE
004687.jpg,253,129,718,856,TRUE
004688.jpg,342,557,602,894,TRUE
004688.jpg,755,176,1065,735,TRUE
004688.jpg,83,190,346,529,TRUE
004689.jpg,354,213,592,540,TRUE
004689.jpg,576,771,604,824,FALSE
004690.jpg,240,127,578,616,TRUE
004691.jpg,133,378,529,963,TRUE
004691.jpg,563,88,975,755,TRUE
004692.jpg,651,290,856,574,TRUE
004692.jpg,392,366,542,549,TRUE
004693.jpg,219,219,614,750,TRUE
004694.jpg,207,94,776,930,TRUE
004695.jpg,379,621,705,1098,TRUE
004696.jpg,42,279,149,434,TRUE
004696.jpg,434,178,527,309,TRUE
004696.jpg,329,47,433,174,TRUE
004696.jpg,0,132,46,268,TRUE
004697.jpg,815,224,1019,507,TRUE
004697.jpg,481,254,773,643,TRUE
004697.jpg,0,351,51,423,FALSE
004697.jpg,138,318,234,418,TRUE
004698.jpg,367,431,710,947,FALSE
004699.jpg,74,681,319,1016,FALSE
004699.jpg,782,734,857,841,FALSE
004699.jpg,487,69,596,226,FALSE
004700.jpg,335,34,686,602,TRUE
004701.jpg,513,126,927,731,TRUE
004702.jpg,283,205,803,989,TRUE
004703.jpg,23,793,495,1350,TRUE
004704.jpg,656,583,943,1004,TRUE
004704.jpg,88,568,357,960,TRUE
004705.jpg,412,359,903,929,TRUE
004706.jpg,197,546,730,1255,TRUE
004707.jpg,491,199,1044,842,TRUE
004708.jpg,146,980,396,1342,TRUE
004708.jpg,681,903,931,1254,TRUE
004708.jpg,141,161,382,520,TRUE
004708.jpg,685,30,928,407,TRUE
004709.jpg,510,346,732,708,TRUE
004709.jpg,162,383,428,712,TRUE
004710.jpg,458,136,696,460,TRUE
004711.jpg,326,325,757,921,TRUE
004712.jpg,172,235,532,865,FALSE
004713.jpg,211,384,635,1059,TRUE
004714.jpg,541,7,954,640,TRUE
004715.jpg,543,373,811,710,TRUE
004715.jpg,262,382,516,712,TRUE
004716.jpg,411,221,575,464,TRUE
004717.jpg,335,355,750,898,TRUE
004718.jpg,165,0,501,468,FALSE
004719.jpg,432,52,792,577,TRUE
004720.jpg,243,76,589,709,TRUE
004721.jpg,502,0,955,630,TRUE
004722.jpg,375,110,845,790,TRUE
004723.jpg,295,35,591,415,TRUE
004724.jpg,514,472,666,659,FALSE
004724.jpg,0,290,385,863,TRUE
004724.jpg,849,484,1017,645,FALSE
004725.jpg,411,163,870,829,TRUE
004726.jpg,256,155,787,915,TRUE
004727.jpg,344,223,792,876,TRUE
004728.jpg,404,97,541,269,TRUE
004729.jpg,424,224,499,332,TRUE
004729.jpg,0,164,101,359,TRUE
004730.jpg,174,589,635,1080,TRUE
004730.jpg,184,44,555,493,TRUE
004730.jpg,771,283,1077,793,TRUE
004731.jpg,242,11,322,120,FALSE
004732.jpg,406,273,549,468,TRUE
004732.jpg,1002,0,1080,99,FALSE
004732.jpg,231,1110,355,1250,FALSE
004733.jpg,532,105,679,322,TRUE
004734.jpg,218,187,769,900,TRUE
004735.jpg,48,0,507,536,TRUE
004736.jpg,393,139,771,756,TRUE
004737.jpg,393,137,545,330,TRUE
004738.jpg,0,0,701,882,TRUE
004739.jpg,398,90,487,225,TRUE
004740.jpg,328,176,781,808,TRUE
004741.jpg,352,955,485,1152,FALSE
004741.jpg,345,165,661,619,TRUE
004741.jpg,525,1118,675,1318,FALSE
004742.jpg,733,221,951,494,TRUE
004742.jpg,468,308,694,622,TRUE
004742.jpg,191,386,479,800,TRUE
004743.jpg,311,76,448,251,TRUE
004744.jpg,389,257,633,616,TRUE
004744.jpg,735,269,1051,701,TRUE
004744.jpg,95,503,320,846,TRUE
004745.jpg,345,404,759,1083,TRUE
004746.jpg,604,237,858,549,TRUE
004746.jpg,470,197,516,254,FALSE
004747.jpg,340,286,873,917,TRUE
004748.jpg,282,88,789,843,TRUE
004749.jpg,376,149,807,829,TRUE
004750.jpg,381,166,678,537,TRUE
004751.jpg,341,324,775,955,TRUE
004752.jpg,170,95,455,512,TRUE
004753.jpg,255,340,698,918,TRUE
004754.jpg,439,183,879,934,FALSE
004755.jpg,309,192,613,653,TRUE
004756.jpg,275,88,530,472,TRUE
004757.jpg,487,206,894,812,TRUE
004758.jpg,184,181,504,637,TRUE
004758.jpg,805,382,937,527,TRUE
004758.jpg,819,16,951,149,TRUE
004758.jpg,889,730,1002,874,TRUE
004759.jpg,346,212,702,692,TRUE
004760.jpg,293,38,805,717,FALSE
004761.jpg,391,318,808,869,TRUE
004762.jpg,262,94,513,511,TRUE
004763.jpg,618,251,905,667,TRUE
004763.jpg,111,175,418,594,TRUE
004764.jpg,132,149,540,741,TRUE
004765.jpg,319,169,729,831,TRUE
004766.jpg,371,79,526,264,TRUE
004767.jpg,685,27,1070,543,TRUE
004768.jpg,11,504,354,1002,FALSE
004768.jpg,761,566,1072,1006,TRUE
004769.jpg,597,255,939,768,FALSE
004769.jpg,18,344,272,624,FALSE
004770.jpg,390,262,509,442,TRUE
004771.jpg,368,230,796,852,TRUE
004772.jpg,203,104,518,508,TRUE
004773.jpg,540,377,881,767,TRUE
004773.jpg,209,138,580,610,FALSE
004774.jpg,361,5,766,694,TRUE
004775.jpg,250,156,685,826,TRUE
004776.jpg,526,219,592,322,TRUE
004777.jpg,424,142,839,738,TRUE
004778.jpg,405,3,797,514,TRUE
004779.jpg,208,666,525,1116,TRUE
004779.jpg,442,40,593,151,FALSE
004780.jpg,122,550,482,1096,TRUE
004781.jpg,760,528,1020,882,FALSE
004781.jpg,263,692,619,1257,TRUE
004781.jpg,496,439,639,617,TRUE
004782.jpg,443,524,610,749,TRUE
004782.jpg,0,710,175,1029,TRUE
004782.jpg,731,493,880,703,TRUE
004782.jpg,130,311,257,500,TRUE
004782.jpg,666,939,907,1228,TRUE
004782.jpg,412,240,557,445,TRUE
004782.jpg,0,341,52,517,TRUE
004783.jpg,951,742,1080,993,TRUE
004783.jpg,352,580,513,794,TRUE
004783.jpg,3,511,175,827,TRUE
004783.jpg,853,603,971,759,TRUE
004783.jpg,649,622,795,824,FALSE
004783.jpg,489,575,606,744,TRUE
004783.jpg,230,419,352,544,FALSE
004784.jpg,296,581,643,1122,TRUE
004784.jpg,1023,538,1080,738,FALSE
004785.jpg,163,566,442,959,TRUE
004785.jpg,477,514,737,913,TRUE
004786.jpg,252,165,515,621,TRUE
004787.jpg,433,183,803,659,TRUE
004788.jpg,749,154,1067,609,TRUE
004788.jpg,6,277,312,626,TRUE
004789.jpg,631,497,1020,1015,TRUE
004789.jpg,234,170,633,749,TRUE
004790.jpg,186,197,601,782,TRUE
004790.jpg,616,519,1002,1007,TRUE
004791.jpg,210,283,600,863,TRUE
004791.jpg,630,564,1008,1067,TRUE
004791.jpg,487,402,887,971,TRUE
004792.jpg,610,123,926,621,FALSE
004792.jpg,105,640,459,1129,FALSE
004793.jpg,317,79,634,479,FALSE
004794.jpg,376,63,648,429,FALSE
004795.jpg,332,67,644,536,FALSE
004796.jpg,240,195,469,581,TRUE
004797.jpg,32,262,443,827,TRUE
004798.jpg,492,226,930,871,TRUE
004799.jpg,484,308,958,989,TRUE
004800.jpg,284,32,682,473,TRUE
004801.jpg,268,40,808,790,TRUE
004802.jpg,473,662,736,1040,TRUE
004803.jpg,228,119,474,490,TRUE
004804.jpg,337,183,399,265,TRUE
004804.jpg,213,219,283,301,TRUE
004805.jpg,189,116,236,187,TRUE
004806.jpg,328,225,721,774,TRUE
004807.jpg,160,143,509,636,TRUE
004808.jpg,198,59,306,213,TRUE
004809.jpg,649,85,978,563,TRUE
004809.jpg,4,65,457,679,TRUE
004810.jpg,342,177,796,816,FALSE
004811.jpg,536,200,905,686,TRUE
004812.jpg,201,67,655,646,TRUE
004813.jpg,222,236,593,760,TRUE
004814.jpg,392,330,811,825,TRUE
004815.jpg,295,372,526,668,TRUE
004816.jpg,193,367,647,909,TRUE
004817.jpg,157,89,565,801,TRUE
004818.jpg,250,122,750,800,TRUE
004819.jpg,460,74,611,277,TRUE
004820.jpg,287,344,712,937,TRUE
004821.jpg,250,61,548,548,TRUE
004822.jpg,143,0,677,633,FALSE
004823.jpg,136,88,385,414,TRUE
004824.jpg,405,309,679,743,TRUE
004825.jpg,434,233,642,532,TRUE
004826.jpg,250,134,528,571,TRUE
004827.jpg,467,105,770,538,TRUE
004828.jpg,316,217,809,895,TRUE
004829.jpg,171,82,376,345,TRUE
004829.jpg,668,592,916,909,TRUE
004829.jpg,699,55,914,355,TRUE
004829.jpg,164,634,362,896,TRUE
004830.jpg,701,318,764,404,FALSE
004830.jpg,661,220,724,308,TRUE
004830.jpg,506,422,589,526,FALSE
004830.jpg,954,470,1033,579,TRUE
004831.jpg,229,65,876,960,FALSE
004832.jpg,407,99,1054,900,TRUE
004833.jpg,34,66,422,698,TRUE
004834.jpg,336,234,886,987,TRUE
004835.jpg,278,141,567,548,TRUE
004836.jpg,330,66,607,462,TRUE
004837.jpg,659,412,900,746,TRUE
004837.jpg,403,491,561,705,TRUE
004837.jpg,228,422,375,619,TRUE
004838.jpg,377,286,664,696,TRUE
004839.jpg,532,379,730,644,TRUE
004840.jpg,301,351,693,881,TRUE
004841.jpg,260,345,621,939,TRUE
004842.jpg,392,135,814,708,TRUE
004843.jpg,111,60,193,177,TRUE
004843.jpg,96,257,182,404,TRUE
004843.jpg,320,269,393,391,TRUE
004843.jpg,332,56,409,183,TRUE
004843.jpg,106,504,175,613,TRUE
004843.jpg,533,45,603,162,TRUE
004843.jpg,557,294,619,395,TRUE
004843.jpg,335,483,409,610,TRUE
004843.jpg,565,483,641,604,TRUE
004844.jpg,295,273,769,1089,TRUE
004845.jpg,331,212,562,571,TRUE
004846.jpg,268,185,468,453,FALSE
004847.jpg,285,168,720,815,TRUE
004848.jpg,301,158,728,746,TRUE
004849.jpg,0,21,552,1164,TRUE
004850.jpg,206,34,566,597,TRUE
004851.jpg,232,0,619,540,TRUE
004852.jpg,265,268,749,964,TRUE
004853.jpg,340,292,755,891,TRUE
004854.jpg,213,52,773,847,TRUE
004855.jpg,185,240,875,1059,FALSE
004856.jpg,301,315,599,779,TRUE
004857.jpg,422,460,767,986,TRUE
004858.jpg,423,384,565,592,TRUE
004859.jpg,275,423,723,1069,TRUE
004860.jpg,303,137,677,671,TRUE
004861.jpg,110,195,369,499,FALSE
004862.jpg,126,379,570,1027,TRUE
004863.jpg,490,39,589,194,FALSE
004863.jpg,188,155,385,442,TRUE
004864.jpg,440,147,762,609,TRUE
004865.jpg,107,214,489,796,TRUE
004865.jpg,538,26,916,633,TRUE
004866.jpg,594,79,729,261,TRUE
004866.jpg,311,256,423,433,TRUE
004867.jpg,565,6,1058,720,TRUE
004868.jpg,409,144,954,880,TRUE
004869.jpg,529,0,963,589,TRUE
004870.jpg,771,106,1080,722,FALSE
004871.jpg,314,186,757,757,TRUE
004872.jpg,284,349,822,1076,TRUE
004873.jpg,95,181,634,976,TRUE
004874.jpg,461,221,849,752,TRUE
004875.jpg,398,104,770,610,TRUE
004876.jpg,509,185,966,847,TRUE
004877.jpg,268,51,941,849,TRUE
004878.jpg,302,412,667,895,TRUE
004878.jpg,727,88,1080,783,TRUE
004879.jpg,7,279,610,1102,TRUE
004880.jpg,234,79,730,684,TRUE
004881.jpg,456,1,1010,687,TRUE
004882.jpg,390,102,778,649,TRUE
004882.jpg,12,191,365,696,TRUE
004882.jpg,6,35,118,217,FALSE
004883.jpg,442,12,787,508,TRUE
004884.jpg,218,194,693,832,TRUE
004885.jpg,355,262,641,639,TRUE
004886.jpg,515,93,975,716,TRUE
004886.jpg,67,66,389,486,TRUE
004887.jpg,351,242,704,706,TRUE
004888.jpg,92,337,788,1226,TRUE
004889.jpg,704,463,936,733,FALSE
004889.jpg,141,655,532,1079,TRUE
004890.jpg,446,118,952,879,FALSE
004891.jpg,387,149,656,480,TRUE
004891.jpg,8,241,252,602,TRUE
004891.jpg,759,291,1039,645,TRUE
004892.jpg,730,474,789,546,FALSE
004893.jpg,366,302,1011,1207,TRUE
004894.jpg,321,332,684,886,TRUE
004895.jpg,329,138,850,945,TRUE
004896.jpg,411,132,722,579,TRUE
004897.jpg,145,472,390,757,FALSE
004897.jpg,300,374,867,1087,TRUE
004898.jpg,249,92,619,598,TRUE
004899.jpg,244,165,708,821,TRUE
004899.jpg,100,192,148,284,TRUE
004900.jpg,126,152,635,839,TRUE
004901.jpg,114,86,291,338,TRUE
004902.jpg,461,469,604,672,TRUE
004903.jpg,186,377,597,1014,FALSE
004904.jpg,364,370,702,870,TRUE
004905.jpg,340,404,657,835,TRUE
004906.jpg,302,0,833,791,TRUE
004907.jpg,348,546,575,882,TRUE
004908.jpg,543,108,1004,836,TRUE
004908.jpg,453,597,523,685,FALSE
004909.jpg,473,656,653,850,FALSE
004909.jpg,287,429,515,669,FALSE
004910.jpg,86,238,552,908,FALSE
004910.jpg,616,237,933,658,TRUE
004911.jpg,269,256,786,959,TRUE
004912.jpg,273,87,722,726,TRUE
004913.jpg,163,180,539,703,TRUE
004914.jpg,313,82,704,696,TRUE
004915.jpg,225,143,448,469,TRUE
004916.jpg,459,158,835,690,TRUE
004917.jpg,453,9,1057,748,TRUE
004917.jpg,1051,378,1079,502,FALSE
004918.jpg,502,44,599,182,TRUE
004919.jpg,529,501,639,675,TRUE
004919.jpg,150,499,206,581,TRUE
004919.jpg,182,8,451,406,TRUE
004920.jpg,107,108,790,1097,TRUE
004921.jpg,852,299,1079,622,TRUE
004921.jpg,140,259,200,323,TRUE
004921.jpg,443,242,503,322,TRUE
004922.jpg,573,646,909,1094,FALSE
004922.jpg,108,664,440,1194,FALSE
004922.jpg,229,370,460,709,FALSE
004922.jpg,537,73,839,530,FALSE
004923.jpg,355,400,680,870,TRUE
004923.jpg,729,863,810,950,FALSE
004924.jpg,277,119,562,530,TRUE
004925.jpg,58,10,584,635,TRUE
004926.jpg,389,174,663,525,TRUE
004927.jpg,329,521,745,1128,TRUE
004928.jpg,299,132,742,778,TRUE
004929.jpg,86,138,638,850,TRUE
004930.jpg,594,265,1068,890,TRUE
004931.jpg,138,25,293,264,TRUE
004932.jpg,648,185,809,392,FALSE
004933.jpg,23,14,598,737,TRUE
004934.jpg,550,208,972,760,TRUE
004935.jpg,20,23,769,794,FALSE
004936.jpg,197,14,511,481,TRUE
004937.jpg,301,0,577,396,TRUE
004938.jpg,568,150,804,465,TRUE
004938.jpg,431,303,572,463,TRUE
004938.jpg,219,326,364,472,TRUE
004939.jpg,513,220,657,424,TRUE
004940.jpg,459,397,754,846,FALSE
004941.jpg,486,512,561,622,FALSE
004942.jpg,326,124,806,868,FALSE
004943.jpg,324,246,710,826,FALSE
004944.jpg,580,337,986,922,TRUE
004945.jpg,462,358,569,519,TRUE
004946.jpg,418,59,763,582,TRUE
004947.jpg,599,238,991,731,TRUE
004947.jpg,147,84,482,498,TRUE
004948.jpg,344,289,853,928,TRUE
004949.jpg,429,233,666,568,FALSE
004950.jpg,170,7,715,752,TRUE
004951.jpg,550,253,912,668,FALSE
004952.jpg,196,495,638,1134,TRUE
004953.jpg,263,138,518,487,TRUE
004954.jpg,277,154,753,858,TRUE
004955.jpg,600,136,676,248,TRUE
004956.jpg,438,131,558,295,TRUE
004957.jpg,0,3,529,832,TRUE
004958.jpg,313,323,832,966,TRUE
004959.jpg,80,364,543,996,TRUE
004959.jpg,535,76,799,475,TRUE
004960.jpg,414,383,818,957,TRUE
004960.jpg,968,294,1075,428,FALSE
004960.jpg,962,121,1028,220,FALSE
004961.jpg,146,226,469,704,TRUE
004961.jpg,518,262,849,728,TRUE
004962.jpg,395,189,769,736,TRUE
004963.jpg,314,141,629,602,TRUE
004964.jpg,372,184,585,447,TRUE
004965.jpg,117,405,585,1107,TRUE
004966.jpg,125,21,752,899,TRUE
004967.jpg,7,37,175,361,TRUE
004968.jpg,245,224,675,819,TRUE
004969.jpg,481,54,628,250,TRUE
004970.jpg,501,392,747,740,TRUE
004971.jpg,342,131,620,600,TRUE
004972.jpg,214,33,556,480,TRUE
004973.jpg,505,317,637,486,TRUE
004973.jpg,308,238,455,447,TRUE
004974.jpg,268,238,438,517,TRUE
004975.jpg,58,258,563,1016,TRUE
004975.jpg,553,253,1049,893,TRUE
004976.jpg,155,82,794,995,TRUE
004977.jpg,339,321,709,757,TRUE
004978.jpg,176,4,507,643,FALSE
004979.jpg,442,67,769,521,TRUE
004980.jpg,467,318,805,761,TRUE
004981.jpg,309,275,993,1218,TRUE
004982.jpg,307,111,750,729,TRUE
004983.jpg,558,226,871,656,TRUE
004984.jpg,560,277,822,647,TRUE
004985.jpg,518,181,826,605,TRUE
004986.jpg,432,234,745,708,TRUE
004987.jpg,348,87,750,679,TRUE
004988.jpg,378,171,667,566,TRUE
004989.jpg,458,187,671,472,TRUE
004990.jpg,478,237,576,384,TRUE
004991.jpg,246,17,728,680,TRUE
